Date,Contract,Expiry,Strike,Type,Price,Price_Source,Settlement,Bid,Ask,Days_To_Expiry,T,Futures_Product,Forward,Futures_Contract,Forward_Source,IV,OTM,Plot_Eligible
2026-09-23,202609W5,2026-09-30,45450.0,C,2670.0,settlement,2670.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,,False,False
2026-09-23,202609W5,2026-09-30,45450.0,P,28.0,settlement,28.0,26.0,27.0,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.24144352595119165,True,True
2026-09-23,202609W5,2026-09-30,45500.0,C,2620.0,settlement,2620.0,2580.0,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,,False,False
2026-09-23,202609W5,2026-09-30,45500.0,P,28.0,settlement,28.0,27.0,28.5,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.23766403161320693,True,True
2026-09-23,202609W5,2026-09-30,45550.0,C,2570.0,settlement,2570.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,,False,False
2026-09-23,202609W5,2026-09-30,45550.0,P,29.5,settlement,29.5,28.0,29.5,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.23628736458576774,True,True
2026-09-23,202609W5,2026-09-30,45600.0,C,2520.0,settlement,2520.0,2480.0,2600.0,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,,False,False
2026-09-23,202609W5,2026-09-30,45600.0,P,31.5,settlement,31.5,29.5,31.0,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.23554149064091973,True,True
2026-09-23,202609W5,2026-09-30,45650.0,C,2470.0,settlement,2470.0,2350.0,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,,False,False
2026-09-23,202609W5,2026-09-30,45650.0,P,32.5,settlement,32.5,31.0,32.5,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.2331610694679248,True,True
2026-09-23,202609W5,2026-09-30,45700.0,C,2420.0,settlement,2420.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,,False,False
2026-09-23,202609W5,2026-09-30,45700.0,P,33.5,settlement,33.5,32.0,33.5,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.23071575905716676,True,True
2026-09-23,202609W5,2026-09-30,45750.0,C,2370.0,settlement,2370.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,,False,False
2026-09-23,202609W5,2026-09-30,45750.0,P,35.0,settlement,35.0,33.5,35.0,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.2288979916607873,True,True
2026-09-23,202609W5,2026-09-30,45800.0,C,2330.0,settlement,2330.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.17434656462596831,False,False
2026-09-23,202609W5,2026-09-30,45800.0,P,37.5,settlement,37.5,36.0,37.0,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.2282971507402528,True,True
2026-09-23,202609W5,2026-09-30,45850.0,C,2280.0,settlement,2280.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.17103734169882534,False,False
2026-09-23,202609W5,2026-09-30,45850.0,P,38.5,settlement,38.5,37.0,38.5,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.2255981609130521,True,True
2026-09-23,202609W5,2026-09-30,45900.0,C,2230.0,settlement,2230.0,2190.0,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.16772448310859672,False,False
2026-09-23,202609W5,2026-09-30,45900.0,P,40.5,settlement,40.5,38.5,40.5,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.2240803605843893,True,True
2026-09-23,202609W5,2026-09-30,45950.0,C,2180.0,settlement,2180.0,,,7,0.019178082191780823,MTX,48122.0,202609W5,same expiry MTX 202609W5,0.16440777046883256,False,False
